acquired,plot,blue,green,red,nir,row,panel,Date,Treatment,Block,PM_severity,DM_severity,total_dis,geometry,centroid,DM_inc,PM_inc
20220707,143,0.0479555555555555,0.0965037037037037,0.1126962962962963,0.4063888888888888,9,15,2022-07-06,22.0,DM,0.0,1.05,2.6500000000000004,"POLYGON ((-77.01648758598336 42.8787261096009, -77.01657264597776 42.878742609601844, -77.01656959463007 42.878751327685265, -77.01648453462431 42.87873482768228, -77.01648758598336 42.8787261096009))",POINT (-77.0165285903037 42.878738718642644),5.0,0.0
20220707,144,0.0524903225806451,0.0998451612903225,0.1123225806451612,0.4165741935483871,9,16,2022-07-06,12.0,DM,0.0,0.05,1.05,"POLYGON ((-77.01657264597776 42.878742609601844, -77.01666879597143 42.87876070960295, -77.01666574463657 42.87876942768863, -77.01656959463007 42.878751327685265, -77.01657264597776 42.878742609601844))",POINT (-77.01661919530379 42.878756018644744),30.0,0.0
20220707,145,0.0462878787878787,0.0925030303030303,0.1010696969696969,0.4225242424242424,10,1,2022-07-06,5.0,DM,0.1,3.45,3.75,"POLYGON ((-77.01526689907475 42.878520650157775, -77.01536475906832 42.87853960015885, -77.01536170153717 42.878548317072514, -77.01526384153055 42.878529367069106, -77.01526689907475 42.878520650157775))",POINT (-77.01531430030249 42.87853448361462),0.0,5.0
20220707,146,0.0473142857142857,0.0927107142857142,0.1033785714285714,0.403625,10,2,2022-07-06,2.0,DM,0.2,1.25,1.6,"POLYGON ((-77.01536475906832 42.87853960015885, -77.01544789906286 42.8785550501598, -77.01544484154283 42.87856376707543, -77.01536170153717 42.878548317072514, -77.01536475906832 42.87853960015885))",POINT (-77.01540480030269 42.87855168361673),20.0,10.0
20220707,147,0.0533677419354838,0.0979612903225806,0.1163612903225806,0.3896129032258064,10,3,2022-07-06,10.0,DM,0.0,0.0,0.2,"POLYGON ((-77.01544789906286 42.8785550501598, -77.01553698905698 42.8785722301608, -77.01553393154883 42.878580947078554, -77.01544484154283 42.87856376707543, -77.01544789906286 42.8785550501598))",POINT (-77.01549091530272 42.87856799861872),0.0,0.0
20220707,148,0.0468482758620689,0.0941103448275862,0.1090310344827586,0.3972551724137931,10,4,2022-07-06,20.0,DM,0.65,1.85,2.95,"POLYGON ((-77.01553698905698 42.8785722301608, -77.01562459905121 42.87858861016177, -77.01562154155476 42.87859732708159, -77.01553393154883 42.878580947078554, -77.01553698905698 42.8785722301608))",POINT (-77.01557926530282 42.878584778620755),0.0,35.0
20220707,149,0.0471666666666666,0.0938633333333333,0.1031466666666666,0.41003,10,5,2022-07-06,13.0,DM,0.15,1.65,4.3,"POLYGON ((-77.01562459905121 42.87858861016177, -77.01571269904541 42.878604300162756, -77.01570964156078 42.87861301708466, -77.01562154155476 42.87859732708159, -77.01562459905121 42.87858861016177))",POINT (-77.015667120303 42.878600813622796),0.0,10.0
20220707,150,0.0461482758620689,0.0901241379310344,0.0991586206896551,0.4095689655172413,10,6,2022-07-06,8.0,DM,0.3,0.0,0.4,"POLYGON ((-77.01571269904541 42.878604300162756, -77.01579778903982 42.87862066016371, -77.01579473156653 42.878629377087655, -77.01570964156078 42.87861301708466, -77.01571269904541 42.878604300162756))",POINT (-77.01575371530299 42.878616838624765),10.0,15.0
20220707,151,0.048937037037037,0.0948074074074074,0.1072814814814814,0.3920740740740741,10,7,2022-07-06,1.0,DM,0.35,2.7,3.1500000000000004,"POLYGON ((-77.01579778903982 42.87862066016371, -77.01588221903425 42.87863675016465, -77.01587916157223 42.8786454670906, -77.01579473156653 42.878629377087655, -77.01579778903982 42.87862066016371))",POINT (-77.01583847530308 42.87863306362672),10.0,10.0
20220707,152,0.0498774193548387,0.0944193548387096,0.1062870967741935,0.4032935483870968,10,8,2022-07-06,23.0,DM,0.7,1.375,2.125,"POLYGON ((-77.01588221903425 42.87863675016465, -77.01597087902843 42.87865328016565, -77.01596782157827 42.8786619970937, -77.01587916157223 42.8786454670906, -77.01588221903425 42.87863675016465))",POINT (-77.01592502030319 42.87864937362873),0.0,45.0
20220707,153,0.04896,0.0946966666666666,0.1081033333333333,0.40003,10,9,2022-07-06,22.0,DM,0.1,0.0,0.15,"POLYGON ((-77.01597087902843 42.87865328016565, -77.01605999902254 42.87867018016665, -77.01605694158428 42.87867889709681, -77.01596782157827 42.8786619970937, -77.01597087902843 42.87865328016565))",POINT (-77.01601391030323 42.87866608863078),0.0,5.0
20220707,154,0.0581766666666666,0.1049766666666666,0.1246666666666666,0.3946366666666667,10,10,2022-07-06,14.0,DM,0.25,0.75,2.5,"POLYGON ((-77.01605999902254 42.87867018016665, -77.0161457490169 42.8786865901676, -77.01614269159006 42.8786953070998, -77.01605694158428 42.87867889709681, -77.01605999902254 42.87867018016665))",POINT (-77.0161013453033 42.878682743632794),0.0,20.0
20220707,155,0.054575,0.1017142857142857,0.1194928571428571,0.3870714285714285,10,11,2022-07-06,21.0,DM,0.05,0.125,1.025,"POLYGON ((-77.0161457490169 42.8786865901676, -77.01622795901153 42.87870217016852, -77.01622490159568 42.878710887102685, -77.01614269159006 42.8786953070998, -77.0161457490169 42.8786865901676))",POINT (-77.01618532530341 42.878698738634725),0.0,5.0
20220707,156,0.0590566666666666,0.1053066666666666,0.1255133333333333,0.3891633333333333,10,12,2022-07-06,19.0,DM,0.3,0.0,1.5,"POLYGON ((-77.01622795901153 42.87870217016852, -77.0163147390058 42.87871901016951, -77.01631168160152 42.87872772710572, -77.01622490159568 42.878710887102685, -77.01622795901153 42.87870217016852))",POINT (-77.01626982030344 42.878714948636684),0.0,10.0
20220707,157,0.0559689655172413,0.1019689655172413,0.1220724137931034,0.3846689655172414,10,13,2022-07-06,6.0,DM,0.2,1.05,1.25,"POLYGON ((-77.0163147390058 42.87871901016951, -77.0163999390002 42.87873515017044, -77.01639688160729 42.878743867108675, -77.01631168160152 42.87872772710572, -77.0163147390058 42.87871901016951))",POINT (-77.01635581030357 42.87873143863867),0.0,15.0
20220707,158,0.0523419354838709,0.1014516129032258,0.1183935483870967,0.3979967741935484,10,14,2022-07-06,12.0,DM,0.15,3.85,4.0,"POLYGON ((-77.0163999390002 42.87873515017044, -77.0164900489943 42.878753010171465, -77.01648699161339 42.878761727111836, -77.01639688160729 42.878743867108675, -77.0163999390002 42.87873515017044))",POINT (-77.01644346530357 42.878748438640656),0.0,10.0
20220707,159,0.0494444444444444,0.0971629629629629,0.1109888888888888,0.408837037037037,10,15,2022-07-06,9.0,DM,0.25,0.55,0.8500000000000001,"POLYGON ((-77.0164900489943 42.878753010171465, -77.01657257898884 42.87876859017239, -77.01656952161896 42.878777307114724, -77.01648699161339 42.878761727111836, -77.0164900489943 42.878753010171465))",POINT (-77.01652978530375 42.878765158642686),5.0,15.0
20220707,160,0.0518363636363636,0.0999030303030303,0.1135636363636363,0.4184636363636363,10,16,2022-07-06,4.0,DM,0.35,0.95,1.7499999999999998,"POLYGON ((-77.01657257898884 42.87876859017239, -77.01666847898255 42.87878655017345, -77.01666542162549 42.87879526711807, -77.01656952161896 42.878777307114724, -77.01657257898884 42.87876859017239))",POINT (-77.01661900030383 42.87878192864474),0.0,20.0
20220707,161,0.044390625,0.0902625,0.09711875,0.42175625,11,1,2022-07-06,19.0,DM,0.0,3.125,3.725,"POLYGON ((-77.0152615852286 42.878545359428834, -77.01535983522211 42.87856351942991, -77.01535678538339 42.87857223780123, -77.01525853537672 42.878554077797816, -77.0152615852286 42.878545359428834))",POINT (-77.01530918530258 42.878558798614534),0.0,0.0
20220707,162,0.0395827586206896,0.085951724137931,0.0902206896551724,0.4096827586206896,11,2,2022-07-06,1.0,DM,0.0,0.5,0.95,"POLYGON ((-77.01535983522211 42.87856351942991, -77.0154465552164 42.8785802594309, -77.01544350538924 42.878588977804256, -77.01535678538339 42.87857223780123, -77.01535983522211 42.87856351942991))",POINT (-77.0154016703026 42.87857624861663),35.0,0.0
20220707,163,0.0447793103448275,0.0904758620689655,0.0987344827586206,0.3974068965517241,11,3,2022-07-06,3.0,DM,0.0,0.65,1.4,"POLYGON ((-77.0154465552164 42.8785802594309, -77.01553091521087 42.87859677943183, -77.01552786539496 42.87860549780721, -77.01544350538924 42.878588977804256, -77.0154465552164 42.8785802594309))",POINT (-77.0154872103027 42.87859287861861),0.0,0.0
20220707,164,0.0453903225806451,0.0920419354838709,0.1020870967741935,0.4035,11,4,2022-07-06,11.0,DM,0.0,1.65,1.7999999999999998,"POLYGON ((-77.01553091521087 42.87859677943183, -77.01561988520503 42.878613379432835, -77.015616835401 42.878622097810315, -77.01552786539496 42.87860549780721, -77.01553091521087 42.87859677943183))",POINT (-77.01557387530285 42.87860943862063),0.0,0.0
20220707,165,0.0404133333333333,0.08596,0.0931766666666666,0.41435,11,5,2022-07-06,9.0,DM,0.0,4.0,4.15,"POLYGON ((-77.01561988520503 42.878613379432835, -77.01571019519902 42.87862977943386, -77.0157071454071 42.87863849781347, -77.015616835401 42.878622097810315, -77.01561988520503 42.878613379432835))",POINT (-77.01566351530296 42.87862593862271),5.0,0.0
20220707,166,0.0475833333333333,0.0935166666666666,0.1008733333333333,0.4057166666666666,11,6,2022-07-06,5.0,DM,0.0,3.4,3.8,"POLYGON ((-77.01571019519902 42.87862977943386, -77.01579424519352 42.878645639434794, -77.01579119541282 42.87865435781639, -77.0157071454071 42.87863849781347, -77.01571019519902 42.87862977943386))",POINT (-77.01575069530298 42.8786420686247),0.0,0.0
20220707,167,0.0485620689655172,0.0933586206896551,0.1049137931034482,0.3971068965517241,11,7,2022-07-06,13.0,DM,0.0,1.325,3.2249999999999996,"POLYGON ((-77.01579424519352 42.878645639434794, -77.01588053518785 42.87866183943575, -77.01587748541867 42.878670557819405, -77.01579119541282 42.87865435781639, -77.01579424519352 42.878645639434794))",POINT (-77.0158358653031 42.878658098626666),0.0,0.0
20220707,168,0.051658064516129,0.0965935483870967,0.1071387096774193,0.4079870967741935,11,8,2022-07-06,24.0,DM,0.0,0.0,0.1,"POLYGON ((-77.01588053518785 42.87866183943575, -77.01597236518177 42.8786788994368, -77.01596931542488 42.87868761782262, -77.01587748541867 42.878670557819405, -77.01588053518785 42.87866183943575))",POINT (-77.01592492530317 42.87867472862873),0.0,0.0
20220707,169,0.0475870967741935,0.0939645161290322,0.1018838709677419,0.4109935483870968,11,9,2022-07-06,16.0,DM,0.0,0.2,0.25,"POLYGON ((-77.01597236518177 42.8786788994368, -77.01606746517552 42.87869664943785, -77.01606441543134 42.87870536782594, -77.01596931542488 42.87868761782262, -77.01597236518177 42.8786788994368))",POINT (-77.01601839030324 42.878692133630885),0.0,0.0
20220707,170,0.0430785714285714,0.0883642857142857,0.0958571428571428,0.4038321428571428,11,10,2022-07-06,17.0,DM,0.0,0.1,0.1,"POLYGON ((-77.01606746517552 42.87869664943785, -77.01614756517023 42.87871178943876, -77.01614451543675 42.878720507828724, -77.01606441543134 42.87870536782594, -77.01606746517552 42.87869664943785))",POINT (-77.0161059903033 42.878708578632896),0.0,0.0
20220707,171,0.0556148148148148,0.1012259259259259,0.1156148148148148,0.4041444444444444,11,11,2022-07-06,3.0,DM,0.0,0.1,0.5,"POLYGON ((-77.01614756517023 42.87871178943876, -77.01622886516492 42.878727219439675, -77.0162258154423 42.878735937831586, -77.01614451543675 42.878720507828724, -77.01614756517023 42.87871178943876))",POINT (-77.01618669030343 42.87872386363476),0.0,0.0
20220707,172,0.0509766666666666,0.0992633333333333,0.1099933333333333,0.4038933333333333,11,12,2022-07-06,11.0,DM,0.0,0.3,2.3499999999999996,"POLYGON ((-77.01622886516492 42.878727219439675, -77.01631787515906 42.87874451944068, -77.0163148254483 42.87875323783468, -77.0162258154423 42.878735937831586, -77.01622886516492 42.878727219439675))",POINT (-77.01627184530345 42.878740228636715),5.0,0.0
20220707,173,0.0593642857142857,0.1032892857142857,0.1205964285714285,0.4002214285714285,11,13,2022-07-06,18.0,DM,0.0,0.15,0.9,"POLYGON ((-77.01631787515906 42.87874451944068, -77.01640118515346 42.878754629441616, -77.01639813545408 42.8787633478376, -77.0163148254483 42.87875323783468, -77.01631787515906 42.87874451944068))",POINT (-77.01635800530416 42.878753933638805),0.0,0.0
20220707,174,0.0594965517241379,0.1074379310344827,0.1287758620689655,0.3981413793103448,11,14,2022-07-06,24.0,DM,0.0,0.15,2.6999999999999997,"POLYGON ((-77.01640118515346 42.878754629441616, -77.01648266514822 42.87877621944252, -77.01647961545946 42.87878493784044, -77.01639813545408 42.8787633478376, -77.01640118515346 42.878754629441616))",POINT (-77.01644040030317 42.87876978364047),0.0,0.0
20220707,175,0.0493074074074074,0.098637037037037,0.1107851851851852,0.4134074074074074,11,15,2022-07-06,15.0,DM,0.0,0.15,2.35,"POLYGON ((-77.01648266514822 42.87877621944252, -77.01656534514277 42.87879160944345, -77.01656229546505 42.87880032784333, -77.01647961545946 42.87878493784044, -77.01648266514822 42.87877621944252))",POINT (-77.01652248030379 42.87878827364252),5.0,0.0
20220707,176,0.0486371428571428,0.0940085714285714,0.1032142857142857,0.4267571428571428,11,16,2022-07-06,7.0,DM,0.0,0.075,0.575,"POLYGON ((-77.01656534514277 42.87879160944345, -77.01666635513614 42.8788111494446, -77.0166633054719 42.878819867846865, -77.01656229546505 42.87880032784333, -77.01656534514277 42.87879160944345))",POINT (-77.01661432530373 42.87880573864462),0.0,0.0
20220707,177,0.0500060606060606,0.0962060606060606,0.1048696969696969,0.4118090909090909,12,1,2022-07-06,17.0,DM,0.0,0.0,1.8,"POLYGON ((-77.01526235955917 42.8785692302494, -77.01536103955267 42.87858868025048, -77.01535798105279 42.87859739698072, -77.01525930104614 42.878577946977295, -77.01526235955917 42.8785692302494))",POINT (-77.01531017030244 42.87858331361453),0.0,0.0
20220707,178,0.0459714285714285,0.0922107142857142,0.1011571428571428,0.4110821428571428,12,2,2022-07-06,20.0,DM,0.0,0.0,0.85,"POLYGON ((-77.01536103955267 42.87858868025048, -77.01544545177592 42.878603581798245, -77.01544239328734 42.87861229853048, -77.01535798105279 42.87859739698072, -77.01536103955267 42.87858868025048))",POINT (-77.01540171641714 42.87860048939008),0.0,0.0
20220707,179,0.0438413793103448,0.0897793103448275,0.0968413793103448,0.4129793103448276,12,3,2022-07-06,14.0,DM,0.0,0.0,2.9,"POLYGON ((-77.01544545177592 42.878603581798245, -77.01553029248014 42.878620153654076, -77.01552723400286 42.87862887038835, -77.01544239328734 42.87861229853048, -77.01544545177592 42.878603581798245))",POINT (-77.0154863428864 42.87861622609286),5.0,0.0
20220707,180,0.0480709677419354,0.0962709677419354,0.1067225806451613,0.4103516129032258,12,4,2022-07-06,23.0,DM,0.0,0.0,2.1,"POLYGON ((-77.01553029248014 42.878620153654076, -77.01561963704027 42.87863787789599, -77.01561657857489 42.87864659463236, -77.01552723400286 42.87862887038835, -77.01553029248014 42.878620153654076))",POINT (-77.0155734355243 42.87863337414275),0.0,0.0
20220707,181,0.0443258064516129,0.0911064516129032,0.100658064516129,0.413958064516129,12,5,2022-07-06,16.0,DM,0.0,0.05,0.65,"POLYGON ((-77.01561963704027 42.87863787789599, -77.01571173139162 42.87865432186411, -77.01570867293857 42.87866303860267, -77.01561657857489 42.87864659463236, -77.01561963704027 42.87863787789599))",POINT (-77.0156641549863 42.87865045824888),5.0,0.0
20220707,182,0.0504321428571428,0.0957928571428571,0.1078464285714285,0.4039821428571428,12,6,2022-07-06,12.0,DM,0.0,4.025,4.775,"POLYGON ((-77.01571173139162 42.87865432186411, -77.01579523952412 42.87866967025535, -77.01579218108225 42.87867838699591, -77.01570867293857 42.87866303860267, -77.01571173139162 42.87865432186411))",POINT (-77.01575195623406 42.8786663544296),0.0,0.0
20220707,183,0.0521266666666666,0.0966166666666666,0.1108233333333333,0.3909566666666667,12,7,2022-07-06,7.0,DM,0.0,1.15,1.7999999999999998,"POLYGON ((-77.01579523952412 42.87866967025535, -77.0158817695184 42.87868579025632, -77.01587871108809 42.87869450699891, -77.01579218108225 42.87867838699591, -77.01579523952412 42.87866967025535))",POINT (-77.01583697530309 42.878682088626704),0.0,0.0
20220707,184,0.0465645161290322,0.0929193548387096,0.1023548387096774,0.4075193548387096,12,8,2022-07-06,4.0,DM,0.0,1.45,1.65,"POLYGON ((-77.0158817695184 42.87868579025632, -77.01597256951241 42.878703310257336, -77.01596951109421 42.8787120270021, -77.01587871108809 42.87869450699891, -77.0158817695184 42.87868579025632))",POINT (-77.01592564030312 42.87869890862874),0.0,0.0
20220707,185,0.04401875,0.09064375,0.09615,0.4142875,12,9,2022-07-06,10.0,DM,0.0,4.175,4.825,"POLYGON ((-77.01597256951241 42.878703310257336, -77.01606390950641 42.87872082025835, -77.0160608511004 42.87872953700529, -77.01596951109421 42.8787120270021, -77.01597256951241 42.878703310257336))",POINT (-77.01601671030319 42.87871642363084),0.0,0.0
20220707,186,0.046826923076923,0.0899,0.099226923076923,0.4004346153846154,12,10,2022-07-06,15.0,DM,0.0,2.6,3.9,"POLYGON ((-77.01606390950641 42.87872082025835, -77.01614290950121 42.87873565025924, -77.01613985110576 42.87874436700805, -77.0160608511004 42.87872953700529, -77.01606390950641 42.87872082025835))",POINT (-77.01610188030334 42.87873259363281),0.0,0.0
20220707,187,0.0540137931034482,0.1006,0.1153,0.4011206896551724,12,11,2022-07-06,18.0,DM,0.0,3.05,4.3,"POLYGON ((-77.01614290950121 42.87873565025924, -77.0162288594956 42.878752430260185, -77.01622580111157 42.878761147011055, -77.01613985110576 42.87874436700805, -77.01614290950121 42.87873565025924))",POINT (-77.01618435530337 42.878748398634706),0.0,0.0
20220707,188,0.0538935483870967,0.1004645161290322,0.1147967741935483,0.3985,12,12,2022-07-06,21.0,DM,0.0,9.1,9.9,"POLYGON ((-77.0162288594956 42.878752430260185, -77.01631728948976 42.87876923026117, -77.01631423111756 42.87877794701414, -77.01622580111157 42.878761147011055, -77.0162288594956 42.878752430260185))",POINT (-77.01627154530347 42.87876518863671),0.0,0.0
20220707,189,0.0556103448275862,0.1010448275862068,0.1157586206896551,0.3962068965517241,12,13,2022-07-06,8.0,DM,0.0,2.3,2.3499999999999996,"POLYGON ((-77.01631728948976 42.87876923026117, -77.01640423948407 42.87878638026216, -77.01640118112346 42.87879509701718, -77.01631423111756 42.87877794701414, -77.01631728948976 42.87876923026117))",POINT (-77.0163592353035 42.87878216363872),0.0,0.0
20220707,190,0.053236,0.10226,0.115492,0.410832,12,14,2022-07-06,2.0,DM,0.0,2.3,3.0999999999999996,"POLYGON ((-77.01640423948407 42.87878638026216, -77.016481199479 42.878801150263016, -77.01647814112866 42.878809867019875, -77.01640118112346 42.87879509701718, -77.01640423948407 42.87878638026216))",POINT (-77.01644119030368 42.87879812364064),0.0,0.0
20220707,191,0.0498387096774193,0.0979967741935484,0.1091516129032258,0.4146548387096774,12,15,2022-07-06,6.0,DM,0.0,2.825,3.475,"POLYGON ((-77.016481199479 42.878801150263016, -77.01657095947306 42.87881573026402, -77.01656790113478 42.87882444702302, -77.01647814112866 42.878809867019875, -77.016481199479 42.878801150263016))",POINT (-77.01652455030398 42.87881279864261),0.0,0.0
20220707,192,0.05006875,0.09624375,0.108690625,0.418703125,12,16,2022-07-06,22.0,DM,0.0,1.25,2.4,"POLYGON ((-77.01657095947306 42.87881573026402, -77.01666583946682 42.87883558026509, -77.01666278114115 42.878844297026326, -77.01656790113478 42.87882444702302, -77.01657095947306 42.87881573026402))",POINT (-77.01661687030358 42.87883001364464),0.0,0.0
20220707,193,0.0514085714285714,0.0975028571428571,0.1100857142857142,0.40654,13,1,2022-07-06,26.0,PM,5.75,2.0,8.25,"POLYGON ((-77.01526115636563 42.87859365964385, -77.01536132635903 42.878612559644985, -77.01535827424648 42.878621277586255, -77.01525810423969 42.878602377582745, -77.01526115636563 42.87859365964385))",POINT (-77.01530971530254 42.87860746861453),5.0,30.0
20220707,195,0.0427967741935483,0.0911870967741935,0.0964677419354838,0.4145419354838709,13,3,2022-07-06,9.0,PM,9.5,3.25,14.5,"POLYGON ((-77.01544713635339 42.87862867964595, -77.01553509634759 42.878645099646924, -77.01553204425825 42.87865381759233, -77.0154440842523 42.87863739758926, -77.01544713635339 42.87862867964595))",POINT (-77.01548959030278 42.8786412486187),25.0,30.0
20220707,197,0.0440896551724137,0.0923896551724137,0.0967206896551724,0.4219931034482759,13,5,2022-07-06,33.0,PM,9.0,2.25,12.25,"POLYGON ((-77.01562202634186 42.87866157964789, -77.015711096336 42.878678359648895, -77.01570804427018 42.878687077598464, -77.01561897426413 42.87867029759536, -77.01562202634186 42.87866157964789))",POINT (-77.01566503530289 42.87867432862272),10.0,15.0
20220707,199,0.0532166666666666,0.0998899999999999,0.1157733333333333,0.3980133333333333,13,7,2022-07-06,35.0,PM,10.25,2.85,13.1,"POLYGON ((-77.01579511633047 42.87869391964983, -77.01588135632477 42.878710159650794, -77.0158783042817 42.87871887760439, -77.01579206427587 42.878702637601386, -77.01579511633047 42.87869391964983))",POINT (-77.01583671030308 42.878706398626676),5.0,20.0
20220707,201,0.0429,0.0911689655172413,0.0958586206896551,0.4202344827586206,13,9,2022-07-06,31.0,PM,0.0,1.25,1.25,"POLYGON ((-77.01597254631876 42.87872742965183, -77.0160618963129 42.87874407965283, -77.01605884429395 42.87875279761072, -77.01596949428789 42.878736147607604, -77.01597254631876 42.87872742965183))",POINT (-77.01601569530327 42.87874011363083),0.0,0.0
20220707,203,0.045826923076923,0.0931653846153846,0.1018538461538461,0.4033307692307692,13,11,2022-07-06,28.0,PM,0.0,1.1,1.1,"POLYGON ((-77.0161471263073 42.87876009965379, -77.01622910630189 42.87877574965471, -77.01622605430526 42.87878446761656, -77.01614407429975 42.87876881761369, -77.0161471263073 42.87876009965379))",POINT (-77.01618659030342 42.87877228363477),5.0,0.0
20220707,205,0.049575,0.09565,0.106975,0.4082785714285714,13,13,2022-07-06,16.0,PM,0.0,0.6,1.1,"POLYGON ((-77.01631781629607 42.878793019655696, -77.01640086629061 42.87880880965664, -77.01639781431692 42.87881752762256, -77.01631476431128 42.87880173761965, -77.01631781629607 42.878793019655696))",POINT (-77.01635781530356 42.87880527363871),5.0,0.0
20220707,207,0.0456551724137931,0.0939724137931034,0.1021724137931034,0.4108793103448276,13,15,2022-07-06,1.0,PM,29.75,0.475,45.475,"POLYGON ((-77.01648416628514 42.87882513965757, -77.01657077627945 42.87884145965854, -77.01656772432843 42.87885017762849, -77.01648111432254 42.87883385762547, -77.01648416628514 42.87882513965757))",POINT (-77.01652594530377 42.878837658642595),5.0,50.0
20220707,209,0.0495875,0.0968125,0.1091,0.40928125,14,1,2022-07-06,34.0,PM,0.0,1.2,1.65,"POLYGON ((-77.0152634154788 42.87861862947594, -77.01536006547242 42.87863684947701, -77.01535701513305 42.87864556775416, -77.01526036512651 42.8786273477508, -77.0152634154788 42.87861862947594))",POINT (-77.01531021530252 42.87863209861454),0.0,0.0
20220707,211,0.0453607142857142,0.092875,0.1023,0.4113678571428572,14,3,2022-07-06,30.0,PM,0.0,1.2,1.3,"POLYGON ((-77.01544690546675 42.87865372947798, -77.01553309546105 42.87866998947896, -77.01553004514477 42.87867870776021, -77.01544385513894 42.87866244775718, -77.01544690546675 42.87865372947798))",POINT (-77.01548847530275 42.878666218618655),0.0,0.0
20220707,213,0.0430633333333333,0.0909799999999999,0.0965466666666666,0.4207899999999999,14,5,2022-07-06,36.0,PM,0.0,1.675,1.925,"POLYGON ((-77.01562554545498 42.87868724947999, -77.01571144544931 42.87870313948095, -77.01570839515688 42.87871185776642, -77.01562249515105 42.87869596776343, -77.01562554545498 42.87868724947999))",POINT (-77.01566697030296 42.87869955362278),0.0,0.0
20220707,215,0.0504392857142857,0.0973214285714285,0.1101178571428571,0.404825,14,7,2022-07-06,32.0,PM,0.0,0.0,0.15,"POLYGON ((-77.01579561544378 42.87871905948189, -77.01588206543806 42.878735509482865, -77.01587901516842 42.87874422777239, -77.01579256516258 42.878727777769356, -77.01579561544378 42.87871905948189))",POINT (-77.01583731530307 42.87873164362671),0.0,0.0
20220707,217,0.0450096774193548,0.093416129032258,0.0980774193548387,0.4143612903225807,14,9,2022-07-06,11.0,PM,0.0,0.0,0.6,"POLYGON ((-77.01597173543217 42.878753009483866, -77.01606162542629 42.87877012948487, -77.0160585751806 42.87877884777865, -77.01596868517449 42.87876172777552, -77.01597173543217 42.878753009483866))",POINT (-77.01601515530322 42.87876592863079),0.0,0.0
20220707,219,0.0478714285714285,0.0919428571428571,0.1025892857142857,0.4059464285714286,14,11,2022-07-06,4.0,PM,1.75,0.25,2.65,"POLYGON ((-77.01614699542066 42.878785999485835, -77.01622880541527 42.87880175948676, -77.01622575519191 42.8788104777845, -77.01614394518637 42.87879471778163, -77.01614699542066 42.878785999485835))",POINT (-77.0161863753034 42.87879823863476),0.0,10.0
20220707,221,0.04555,0.0939615384615384,0.1049346153846153,0.4146307692307692,14,13,2022-07-06,25.0,PM,0.0,1.85,2.25,"POLYGON ((-77.01631919540932 42.87881849948776, -77.01640213540387 42.8788346194887, -77.01639908520364 42.87884333779053, -77.01631614519806 42.87882721778763, -77.01631919540932 42.87881849948776))",POINT (-77.01635914030354 42.87883091863872),0.0,0.0
20220707,223,0.0495035714285714,0.0982892857142857,0.1084142857142857,0.4062357142857142,14,15,2022-07-06,21.0,PM,0.0,1.6,3.0,"POLYGON ((-77.01648611539831 42.87885034948965, -77.01657280539261 42.87886691949062, -77.01656975521519 42.8788756377965, -77.01648306520933 42.878859067793485, -77.01648611539831 42.87885034948965))",POINT (-77.0165279353037 42.87886299364263),0.0,0.0
20220707,225,0.0467117647058823,0.0939088235294117,0.1024911764705882,0.4125764705882353,15,1,2022-07-06,12.0,PM,1.7,0.0,2.55,"POLYGON ((-77.01526275297326 42.87864230900207, -77.01536117296679 42.878661219003185, -77.01535812763872 42.878669938228064, -77.01525970763204 42.87865102822462, -77.01526275297326 42.87864230900207))",POINT (-77.0153104403025 42.87865612361455),5.0,50.0
20220707,227,0.0447035714285714,0.0919535714285714,0.0960642857142857,0.4160892857142856,15,3,2022-07-06,19.0,PM,0.85,0.35,1.7999999999999998,"POLYGON ((-77.01545134296084 42.8786782890042, -77.01553761295519 42.87869461900517, -77.01553456765069 42.87870333823422, -77.01544829764481 42.8786870082312, -77.01545134296084 42.8786782890042))",POINT (-77.01549295530273 42.878690813618775),0.0,25.0
20220707,229,0.04263,0.0898866666666666,0.0920033333333333,0.4282366666666666,15,5,2022-07-06,29.0,PM,0.4,0.5,0.9,"POLYGON ((-77.01562582294935 42.87871099900613, -77.0157131729436 42.878727329007134, -77.01571012766259 42.878736048240334, -77.01562277765665 42.87871971823728, -77.01562582294935 42.87871099900613))",POINT (-77.01566797530292 42.8787235236228),0.0,15.0
20220707,231,0.0512032258064516,0.0976451612903225,0.1102,0.4160580645161291,15,7,2022-07-06,27.0,PM,0.5,0.0,0.85,"POLYGON ((-77.01579498293822 42.87874309900805, -77.01588199293248 42.87875936900902, -77.01587894767403 42.87876808824622, -77.01579193766811 42.878751818243195, -77.01579498293822 42.87874309900805))",POINT (-77.0158369653031 42.8787555936267),0.0,25.0
20220707,233,0.0411566666666666,0.0877866666666666,0.09232,0.41922,15,9,2022-07-06,24.0,PM,2.0,0.0,4.35,"POLYGON ((-77.01597247292653 42.878776469010056, -77.01605998292077 42.878792909011025, -77.01605693768607 42.87880162825243, -77.01596942768015 42.87878518824939, -77.01597247292653 42.878776469010056))",POINT (-77.01601470530325 42.878789048630814),5.0,80.0
20220707,235,0.0433678571428571,0.0892785714285714,0.09735,0.4070714285714286,15,11,2022-07-06,22.0,PM,0.35,0.0,1.4,"POLYGON ((-77.01614684291506 42.87880955901202, -77.0162295029096 42.87882513901293, -77.01622645769756 42.87883385825836, -77.01614379769198 42.87881827825547, -77.01614684291506 42.87880955901202))",POINT (-77.01618665030344 42.878821708634774),0.0,20.0
